date,direction,bo_minutes,trigger_minutes,trigger_rank,depth_at_trigger,dr_size,entry,dist_to_extreme_pts,leg_risk_pts,leg_stopped_first,leg_mfe_r,leg_hit_old_extreme,leg_r_old_extreme,leg_hit_ext_025,leg_r_ext_025,leg_hit_ext_05,leg_r_ext_05,trig_risk_pts,trig_stopped_first,trig_mfe_r,trig_hit_old_extreme,trig_r_old_extreme,trig_hit_ext_025,trig_r_ext_025,trig_hit_ext_05,trig_r_ext_05,depth_b
2022-10-28,up,5,290,8,0.09768976897689768,378.75,11578.0,7.0,30.0,False,0.9166666666666666,True,0.23333333333333334,False,0.21666666666666667,False,0.21666666666666667,12.5,False,2.2,True,0.56,False,0.52,False,0.52,<25%
2022-10-31,down,0,95,1,0.855072463768116,155.25,11447.25,80.0,52.75,True,0.004739336492890996,False,-1.0,False,-1.0,False,-1.0,27.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,75-100%
2022-10-31,down,0,130,2,0.9404186795491143,155.25,11439.0,71.75,74.25,False,0.30303030303030304,False,-0.12457912457912458,False,-0.12457912457912458,False,-0.12457912457912458,19.0,True,0.4868421052631579,False,-1.0,False,-1.0,False,-1.0,75-100%
2022-11-01,down,10,150,1,0.1393239901071723,303.25,11343.5,27.75,14.5,True,0.3793103448275862,False,-1.0,False,-1.0,False,-1.0,13.75,True,0.4,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-01,down,10,180,2,0.19455894476504534,303.25,11339.25,23.5,35.5,True,0.44366197183098594,False,-1.0,False,-1.0,False,-1.0,14.75,True,1.0677966101694916,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-01,down,10,280,3,0.21187139323990106,303.25,11353.0,37.25,27.0,False,0.9074074074074074,False,0.8518518518518519,False,0.8518518518518519,False,0.8518518518518519,20.0,False,1.225,False,1.15,False,1.15,False,1.15,<25%
2022-11-02,up,210,235,1,0.4544544544544545,249.75,11434.75,6.0,107.5,True,0.20232558139534884,True,0.05581395348837209,False,-1.0,False,-1.0,52.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-11-02,down,40,65,1,0.18025751072961374,116.5,11228.25,3.75,17.25,True,0.15942028985507245,False,-1.0,False,-1.0,False,-1.0,17.25,True,0.15942028985507245,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-02,down,40,100,2,0.12815533980582525,128.75,11220.0,7.75,8.75,True,3.3142857142857145,True,0.8857142857142857,False,-1.0,False,-1.0,8.75,True,3.3142857142857145,True,0.8857142857142857,False,-1.0,False,-1.0,<25%
2022-11-03,up,15,100,1,0.7562326869806094,180.5,10796.5,92.0,44.5,True,1.4662921348314606,False,-1.0,False,-1.0,False,-1.0,18.0,True,3.625,False,-1.0,False,-1.0,False,-1.0,75-100%
2022-11-04,down,80,85,1,0.12340036563071298,273.5,10705.75,5.0,28.75,True,0.9130434782608695,True,0.17391304347826086,False,-1.0,False,-1.0,28.75,True,0.9130434782608695,True,0.17391304347826086,False,-1.0,False,-1.0,<25%
2022-11-07,up,225,280,1,0.18591549295774648,177.5,11018.5,6.25,26.75,False,0.7476635514018691,True,0.2336448598130841,False,-0.14953271028037382,False,-0.14953271028037382,15.5,True,1.2903225806451613,True,0.4032258064516129,False,-1.0,False,-1.0,<25%
2022-11-07,up,225,315,2,0.12810457516339868,191.25,11029.0,9.5,15.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-08,up,5,130,1,0.24053452115812918,224.5,11206.5,24.75,29.25,True,0.42735042735042733,False,-1.0,False,-1.0,False,-1.0,14.0,True,0.25,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-09,down,20,50,1,0.6558704453441295,123.5,10976.75,51.25,29.75,True,0.5882352941176471,False,-1.0,False,-1.0,False,-1.0,17.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-11-09,down,20,100,2,0.840080971659919,123.5,10962.0,36.5,67.25,False,2.0780669144981414,True,0.5427509293680297,True,1.0018587360594795,True,1.4609665427509293,12.0,True,1.3125,False,-1.0,False,-1.0,False,-1.0,75-100%
2022-11-09,down,20,165,3,0.25,128.0,10943.25,22.25,9.75,False,12.41025641025641,True,2.282051282051282,True,5.564102564102564,True,8.846153846153847,9.75,False,12.41025641025641,True,2.282051282051282,True,5.564102564102564,True,8.846153846153847,<25%
2022-11-09,down,20,200,4,0.07503234152652005,193.25,10862.75,7.0,7.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-10,up,60,150,1,0.3333333333333333,229.5,11459.25,39.5,37.0,False,5.013513513513513,True,1.0675675675675675,True,2.6182432432432434,True,4.168918918918919,34.5,False,5.3768115942028984,True,1.144927536231884,True,2.8079710144927534,True,4.471014492753623,25-50%
2022-11-10,up,60,305,2,0.05551211884284597,319.75,11583.75,5.25,12.5,False,4.88,True,0.42,False,3.6,False,3.6,12.5,False,4.88,True,0.42,False,3.6,False,3.6,<25%
2022-11-10,up,60,315,3,0.04966139954853273,332.25,11598.25,3.25,13.25,False,3.509433962264151,True,0.24528301886792453,False,2.30188679245283,False,2.30188679245283,13.25,False,3.509433962264151,True,0.24528301886792453,False,2.30188679245283,False,2.30188679245283,<25%
2022-11-11,up,15,100,1,0.6725768321513003,211.5,11734.25,46.5,95.75,False,1.4882506527415145,True,0.4856396866840731,True,1.0378590078328982,False,1.185378590078329,30.0,False,4.75,True,1.55,True,3.3125,False,3.783333333333333,50-75%
2022-11-11,up,15,235,2,0.14032121724429417,295.75,11854.25,10.75,30.75,True,0.7317073170731707,True,0.34959349593495936,False,-1.0,False,-1.0,15.0,True,1.5,True,0.7166666666666667,False,-1.0,False,-1.0,<25%
2022-11-14,up,75,235,1,0.18193384223918574,196.5,11884.25,14.25,21.5,True,0.16279069767441862,False,-1.0,False,-1.0,False,-1.0,14.5,True,0.2413793103448276,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-15,down,165,210,1,0.3770903010033445,299.0,11782.25,17.75,95.0,True,0.02368421052631579,False,-1.0,False,-1.0,False,-1.0,75.75,True,0.0297029702970297,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-11-15,down,165,300,2,0.6270903010033445,299.0,11894.0,129.5,58.0,False,0.36637931034482757,False,-0.19827586206896552,False,-0.19827586206896552,False,-0.19827586206896552,36.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-11-16,down,20,90,1,0.6724470134874759,129.75,11758.5,52.0,35.25,True,0.3617021276595745,False,-1.0,False,-1.0,False,-1.0,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-11-16,down,20,200,2,0.9518304431599229,129.75,11758.0,51.5,72.0,False,0.6388888888888888,False,0.24305555555555555,False,0.24305555555555555,False,0.24305555555555555,9.0,True,2.2777777777777777,False,-1.0,False,-1.0,False,-1.0,75-100%
2022-11-17,up,85,260,1,0.4789189189189189,231.25,11694.75,80.25,30.5,True,0.03278688524590164,False,-1.0,False,-1.0,False,-1.0,13.0,True,0.07692307692307693,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-11-17,up,85,315,2,0.6464864864864864,231.25,11700.5,74.5,75.0,False,0.20666666666666667,False,0.15666666666666668,False,0.15666666666666668,False,0.15666666666666668,35.75,False,0.43356643356643354,False,0.32867132867132864,False,0.32867132867132864,False,0.32867132867132864,50-75%
2022-11-18,down,25,65,1,0.3632911392405063,197.5,11676.75,31.75,40.0,True,1.74375,True,0.79375,False,-1.0,False,-1.0,34.0,True,2.051470588235294,True,0.9338235294117647,False,-1.0,False,-1.0,25-50%
2022-11-18,down,25,190,2,0.2940552016985138,235.5,11634.5,27.5,41.75,True,0.19760479041916168,False,-1.0,False,-1.0,False,-1.0,20.5,True,0.4024390243902439,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-11-18,down,25,320,3,0.5700636942675159,235.5,11686.0,79.0,55.25,False,0.06787330316742081,False,-0.3891402714932127,False,-0.3891402714932127,False,-0.3891402714932127,55.25,False,0.06787330316742081,False,-0.3891402714932127,False,-0.3891402714932127,False,-0.3891402714932127,50-75%
2022-11-21,down,15,55,1,0.4348697394789579,124.75,11605.5,30.5,23.75,True,2.210526315789474,True,1.2842105263157895,False,-1.0,False,-1.0,23.75,True,2.210526315789474,True,1.2842105263157895,False,-1.0,False,-1.0,25-50%
2022-11-21,down,15,100,2,0.2698706099815157,135.25,11575.25,10.75,25.75,True,0.8640776699029126,True,0.4174757281553398,False,-1.0,False,-1.0,16.0,True,1.046875,True,0.671875,False,-1.0,False,-1.0,25-50%
2022-11-21,down,15,205,3,0.555366269165247,146.75,11600.25,47.25,34.25,False,0.6788321167883211,False,0.3795620437956204,False,0.3795620437956204,False,0.3795620437956204,13.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-11-22,up,15,195,1,0.07782672540381791,170.25,11695.0,2.5,10.75,True,1.1395348837209303,True,0.23255813953488372,False,-1.0,False,-1.0,5.75,True,0.8695652173913043,True,0.43478260869565216,False,-1.0,False,-1.0,<25%
2022-11-22,up,15,245,2,0.18333333333333332,180.0,11700.5,6.75,26.25,False,2.238095238095238,True,0.2571428571428571,True,1.9714285714285715,False,1.9523809523809523,18.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-23,up,0,35,1,0.23235800344234078,145.25,11879.25,11.25,22.5,True,0.2111111111111111,False,-1.0,False,-1.0,False,-1.0,11.25,True,0.4222222222222222,False,-1.0,False,-1.0,False,-1.0,<25%
2022-11-28,down,95,140,1,0.42650103519668736,120.75,11671.75,4.0,47.5,False,2.031578947368421,True,0.08421052631578947,True,0.7197368421052631,True,1.355263157894737,28.75,False,3.356521739130435,True,0.1391304347826087,True,1.1891304347826086,True,2.239130434782609,25-50%
2022-11-28,down,95,180,2,0.21124031007751937,129.0,11668.75,9.25,18.0,False,5.194444444444445,True,0.5138888888888888,True,2.3055555555555554,True,4.097222222222222,13.5,False,6.925925925925926,True,0.6851851851851852,True,3.074074074074074,True,5.462962962962963,<25%
2022-11-28,down,95,265,3,0.15612903225806452,193.75,11613.75,19.0,11.25,False,3.422222222222222,True,1.6888888888888889,False,0.2222222222222222,False,0.2222222222222222,10.25,False,3.7560975609756095,True,1.853658536585366,False,0.24390243902439024,False,0.24390243902439024,<25%
2022-11-29,down,30,110,1,0.3818443804034582,173.5,11514.5,49.5,16.75,True,0.3283582089552239,False,-1.0,False,-1.0,False,-1.0,16.5,True,0.3333333333333333,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-11-29,down,30,165,2,0.5086455331412104,173.5,11507.75,42.75,45.5,True,0.6813186813186813,False,-1.0,False,-1.0,False,-1.0,28.25,True,1.0973451327433628,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-11-30,down,30,105,1,0.9215017064846417,73.25,11521.0,12.75,54.75,True,0.4200913242009132,True,0.2328767123287671,False,-1.0,False,-1.0,24.25,True,0.9484536082474226,True,0.5257731958762887,False,-1.0,False,-1.0,75-100%
2022-11-30,down,30,125,2,0.32335329341317365,83.5,11513.5,15.5,11.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,10.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-12-02,up,70,190,1,0.5831873905429071,142.75,11934.75,45.25,38.0,False,2.9671052631578947,True,1.1907894736842106,True,2.129934210526316,False,2.0789473684210527,9.25,True,1.2432432432432432,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-12-05,down,60,120,1,0.2807971014492754,138.0,11839.75,5.5,33.25,False,2.8345864661654137,True,0.16541353383458646,True,1.2030075187969924,True,2.2406015037593985,24.5,False,3.8469387755102042,True,0.22448979591836735,True,1.6326530612244898,True,3.0408163265306123,25-50%
2022-12-05,down,60,235,2,0.14893617021276595,199.75,11776.0,3.5,26.25,True,1.161904761904762,True,0.13333333333333333,False,-1.0,False,-1.0,13.0,True,2.3461538461538463,True,0.2692307692307692,False,-1.0,False,-1.0,<25%
2022-12-05,down,60,285,3,0.14884233737596472,226.75,11760.5,15.0,18.75,True,0.28,False,-1.0,False,-1.0,False,-1.0,18.75,True,0.28,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-06,down,30,210,1,0.1665080875356803,262.75,11556.0,13.0,30.75,False,1.7560975609756098,True,0.42276422764227645,False,-0.21138211382113822,False,-0.21138211382113822,18.0,True,3.0,True,0.7222222222222222,False,-1.0,False,-1.0,<25%
2022-12-06,down,30,225,2,0.07282913165266107,267.75,11543.0,5.0,14.5,True,2.8275862068965516,True,0.3448275862068966,False,-1.0,False,-1.0,14.5,True,2.8275862068965516,True,0.3448275862068966,False,-1.0,False,-1.0,<25%
2022-12-06,down,30,280,3,0.20411522633744855,303.75,11532.0,30.0,32.0,True,0.8671875,False,-1.0,False,-1.0,False,-1.0,12.75,True,2.176470588235294,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-09,up,5,75,1,0.3042168674698795,166.0,11704.5,11.5,39.0,True,0.3525641025641026,True,0.2948717948717949,False,-1.0,False,-1.0,13.25,True,0.9811320754716981,True,0.8679245283018868,False,-1.0,False,-1.0,25-50%
2022-12-09,up,5,180,2,0.5141158989598811,168.25,11658.5,59.75,26.75,True,0.5794392523364486,False,-1.0,False,-1.0,False,-1.0,12.75,True,1.2156862745098038,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-12-09,up,5,225,3,0.5319465081723626,168.25,11662.75,55.5,34.0,True,0.3014705882352941,False,-1.0,False,-1.0,False,-1.0,7.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-12-12,up,195,245,1,0.3547400611620795,81.75,11721.75,7.5,21.5,False,5.244186046511628,True,0.3488372093023256,True,1.2994186046511629,True,2.25,11.0,False,10.25,True,0.6818181818181818,True,2.539772727272727,True,4.3977272727272725,25-50%
2022-12-13,down,5,50,1,0.36372453928225024,257.75,12090.5,44.5,49.25,True,0.27411167512690354,False,-1.0,False,-1.0,False,-1.0,28.5,True,0.47368421052631576,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-12-13,down,5,95,2,0.13570887035633056,329.75,11982.75,8.75,36.0,False,3.7708333333333335,True,0.24305555555555555,True,2.532986111111111,False,0.6597222222222222,36.0,False,3.7708333333333335,True,0.24305555555555555,True,2.532986111111111,False,0.6597222222222222,<25%
2022-12-13,down,5,135,3,0.14504652435686918,456.75,11857.0,10.0,56.25,True,0.02666666666666667,False,-1.0,False,-1.0,False,-1.0,56.25,True,0.02666666666666667,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-13,down,5,260,4,0.3552271483305966,456.75,11935.25,88.25,74.0,False,0.7533783783783784,False,-0.32094594594594594,False,-0.32094594594594594,False,-0.32094594594594594,55.0,True,1.0136363636363637,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-12-14,up,30,55,1,0.3240556660039761,125.75,12047.5,8.25,32.5,True,0.46153846153846156,True,0.25384615384615383,False,-1.0,False,-1.0,16.25,True,0.9230769230769231,True,0.5076923076923077,False,-1.0,False,-1.0,25-50%
2022-12-14,up,30,150,2,0.5358490566037736,132.5,12014.25,48.25,22.75,True,0.3516483516483517,False,-1.0,False,-1.0,False,-1.0,22.75,True,0.3516483516483517,False,-1.0,False,-1.0,False,-1.0,50-75%
2022-12-14,up,30,180,3,0.5660377358490566,132.5,12033.75,28.75,46.25,True,0.772972972972973,True,0.6216216216216216,False,-1.0,False,-1.0,21.5,True,1.6627906976744187,True,1.3372093023255813,False,-1.0,False,-1.0,50-75%
2022-12-14,down,210,295,1,0.8318649045521292,340.5,11836.5,107.5,175.75,False,0.19914651493598862,False,-0.14935988620199148,False,-0.14935988620199148,False,-0.14935988620199148,100.25,False,0.3491271820448878,False,-0.26184538653366585,False,-0.26184538653366585,False,-0.26184538653366585,75-100%
2022-12-15,down,25,70,1,0.18500486854917234,256.75,11473.5,14.75,32.75,False,2.122137404580153,True,0.45038167938931295,False,0.3969465648854962,False,0.3969465648854962,23.25,True,0.6559139784946236,True,0.6344086021505376,False,-1.0,False,-1.0,<25%
2022-12-15,down,25,130,2,0.16132167152575316,257.25,11465.75,7.5,34.0,False,1.8161764705882353,True,0.22058823529411764,False,0.15441176470588236,False,0.15441176470588236,15.5,True,3.9838709677419355,True,0.4838709677419355,False,-1.0,False,-1.0,<25%
2022-12-15,down,25,150,3,0.0646900269541779,278.25,11446.25,9.0,9.0,True,4.694444444444445,True,1.0,False,-1.0,False,-1.0,9.0,True,4.694444444444445,True,1.0,False,-1.0,False,-1.0,<25%
2022-12-15,down,25,160,4,0.06694214876033058,302.5,11423.25,10.25,10.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,10.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-15,down,25,165,5,0.07768595041322314,302.5,11421.75,8.75,14.75,True,0.6271186440677966,True,0.5932203389830508,False,-1.0,False,-1.0,14.75,True,0.6271186440677966,True,0.5932203389830508,False,-1.0,False,-1.0,<25%
2022-12-15,down,25,190,6,0.10478547854785479,303.0,11419.75,7.25,24.5,True,0.6428571428571429,True,0.29591836734693877,False,-1.0,False,-1.0,22.0,True,0.7159090909090909,True,0.32954545454545453,False,-1.0,False,-1.0,<25%
2022-12-15,down,25,310,7,0.2969502407704655,311.5,11432.75,28.75,63.75,False,0.07058823529411765,False,-0.43529411764705883,False,-0.43529411764705883,False,-0.43529411764705883,34.0,False,0.1323529411764706,False,-0.8161764705882353,False,-0.8161764705882353,False,-0.8161764705882353,25-50%
2022-12-16,down,0,50,1,0.3,185.0,11312.0,5.5,50.0,True,0.73,True,0.11,False,-1.0,False,-1.0,37.0,True,0.5202702702702703,True,0.14864864864864866,False,-1.0,False,-1.0,25-50%
2022-12-16,down,0,95,2,0.10559796437659033,196.5,11302.5,7.5,13.25,True,0.5094339622641509,False,-1.0,False,-1.0,False,-1.0,13.25,True,0.5094339622641509,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-16,down,0,130,3,0.3018867924528302,198.75,11310.25,17.5,42.5,True,0.8176470588235294,True,0.4117647058823529,False,-1.0,False,-1.0,26.75,True,1.2990654205607477,True,0.6542056074766355,False,-1.0,False,-1.0,25-50%
2022-12-16,down,0,150,4,0.06090133982947625,205.25,11288.25,2.0,10.5,True,0.47619047619047616,True,0.19047619047619047,False,-1.0,False,-1.0,10.5,True,0.47619047619047616,True,0.19047619047619047,False,-1.0,False,-1.0,<25%
2022-12-16,down,0,175,5,0.1092436974789916,208.25,11286.25,3.0,19.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,6.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-16,down,0,235,6,0.24372759856630824,209.25,11297.25,15.0,36.0,True,0.6041666666666666,True,0.4166666666666667,False,-1.0,False,-1.0,14.5,True,1.5,True,1.0344827586206897,False,-1.0,False,-1.0,<25%
2022-12-19,down,30,155,1,0.3795518207282913,178.5,11219.75,39.25,28.5,True,0.02631578947368421,False,-1.0,False,-1.0,False,-1.0,18.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2022-12-19,down,30,175,2,0.42016806722689076,178.5,11232.75,52.25,22.75,False,4.43956043956044,True,2.2967032967032965,True,4.258241758241758,False,1.967032967032967,22.75,False,4.43956043956044,True,2.2967032967032965,True,4.258241758241758,False,1.967032967032967,25-50%
2022-12-19,down,30,280,3,0.09839816933638444,218.5,11143.0,2.5,19.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,19.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-20,up,0,5,1,0.13869625520110956,180.25,11228.25,18.75,6.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,6.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2022-12-20,up,0,180,2,0.8058252427184466,180.25,11210.0,37.0,108.25,False,0.16628175519630484,False,-0.3187066974595843,False,-0.3187066974595843,False,-0.3187066974595843,12.25,True,1.469387755102041,False,-1.0,False,-1.0,False,-1.0,75-100%
2022-12-21,up,0,110,1,0.37738246505717915,196.75,11325.5,52.25,22.0,False,2.9204545454545454,True,2.375,False,0.48863636363636365,False,0.48863636363636365,17.25,True,3.7246376811594204,True,3.028985507246377,False,-1.0,False,-1.0,25-50%
2022-12-21,up,0,325,2,0.39520958083832336,208.75,11336.25,53.5,29.0,False,0.0,False,0.0,False,0.0,False,0.0,11.25,False,0.0,False,0.0,False,0.0,False,0.0,25-50%
2022-12-22,down,0,45,1,0.13218390804597702,217.5,11002.25,11.5,17.25,True,7.63768115942029,True,0.6666666666666666,True,3.818840579710145,True,6.971014492753623,17.25,True,7.63768115942029,True,0.6666666666666666,True,3.818840579710145,True,6.971014492753623,<25%
2022-12-22,down,0,90,2,0.08730964467005076,246.25,10972.25,10.25,11.25,True,9.044444444444444,True,0.9111111111111111,True,6.383333333333334,False,-1.0,11.25,True,9.044444444444444,True,0.9111111111111111,True,6.383333333333334,False,-1.0,<25%
2022-12-22,down,0,165,3,0.06624605678233439,317.0,10893.75,2.5,18.5,True,1.2567567567567568,True,0.13513513513513514,False,-1.0,False,-1.0,14.75,True,1.576271186440678,True,0.1694915254237288,False,-1.0,False,-1.0,<25%
2022-12-28,down,25,35,1,0.11171662125340599,183.5,10819.5,6.5,14.0,True,1.1071428571428572,True,0.4642857142857143,False,-1.0,False,-1.0,14.0,True,1.1071428571428572,True,0.4642857142857143,False,-1.0,False,-1.0,<25%
2022-12-28,down,25,60,2,0.17402597402597403,192.5,10808.5,4.5,29.0,True,1.2241379310344827,True,0.15517241379310345,False,-1.0,False,-1.0,25.0,True,1.42,True,0.18,False,-1.0,False,-1.0,<25%
2022-12-28,down,25,170,3,0.529082774049217,223.5,10842.5,69.5,48.75,False,1.7179487179487178,True,1.4256410256410257,False,1.4820512820512821,False,1.4820512820512821,27.25,False,3.073394495412844,True,2.55045871559633,False,2.6513761467889907,False,2.6513761467889907,50-75%
2022-12-28,down,25,310,4,0.11016949152542373,236.0,10763.25,2.75,23.25,False,0.1935483870967742,True,0.11827956989247312,False,-0.3010752688172043,False,-0.3010752688172043,20.25,False,0.2222222222222222,True,0.13580246913580246,False,-0.345679012345679,False,-0.345679012345679,<25%
