date,direction,bo_minutes,ib_range,dr_size,leg_size,continued,d_first,d_last,d_first_leg,d_last_leg,q25_filled,q25_won,q25_r,q50_filled,q50_won,q50_r,q75_filled,q75_won,q75_r
2021-10-11,down,320,175.25,186.75,82.75,True,0.0,0.0,0.0,0.0,False,False,,False,False,,False,False,
2021-10-12,down,20,127.5,144.5,33.5,True,0.0,0.6797945205479452,0.0,2.835714285714286,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-10-14,up,55,103.5,106.25,23.25,True,0.0,0.21231766612641814,0.0,0.46236559139784944,False,False,,False,False,,False,False,
2021-10-15,up,25,53.25,65.5,61.0,True,0.0,0.8333333333333334,0.0,0.8865248226950354,True,True,0.3333333333333333,True,True,1.0,True,True,3.0
2021-10-18,up,20,108.75,117.75,44.25,True,0.0,0.10016420361247948,0.0,0.19795221843003413,False,False,,False,False,,False,False,
2021-10-19,up,25,59.75,74.5,42.0,True,0.0,0.37305699481865284,0.0,0.5625,True,True,0.3333333333333333,False,False,,False,False,
2021-10-20,up,0,59.0,66.5,60.0,False,1.9172932330827068,1.9172932330827068,2.125,2.125,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-10-20,down,150,59.0,70.25,19.75,True,0.0,0.10393258426966293,0.0,0.27848101265822783,True,False,-0.3359477124183007,True,False,-0.00392156862745098,False,False,
2021-10-21,up,10,94.0,102.75,16.0,True,0.0,0.44742729306487694,0.0,2.0,True,True,0.3333333333333333,False,False,,False,False,
2021-10-22,down,45,77.75,115.5,55.0,True,0.0,0.19063545150501673,0.0,0.3202247191011236,True,False,-0.14624505928853754,True,False,0.28063241106719367,False,False,
2021-10-25,up,85,111.75,118.25,29.5,True,0.0,0.10960757780784844,0.0,0.2288135593220339,True,False,0.0898021308980213,False,False,,False,False,
2021-10-26,down,90,118.25,131.5,63.25,True,0.0,0.3095652173913043,0.0,0.5894039735099338,True,True,0.3333333333333333,False,False,,False,False,
2021-10-27,up,20,89.25,94.5,39.75,True,0.0,0.46798029556650245,0.0,1.0160427807486632,True,True,0.3333333333333333,True,False,-0.6692913385826772,True,False,-0.33858267716535434
2021-10-28,up,5,74.5,80.75,57.75,True,0.0,0.5635593220338984,0.0,0.7,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-10-29,up,35,91.25,94.75,29.0,True,0.0,0.25906735751295334,0.0,0.3929273084479371,True,True,0.3333333333333333,False,False,,False,False,
2021-11-01,up,325,100.0,130.5,47.0,False,,,,,False,False,,False,False,,False,False,
2021-11-02,up,70,104.25,108.5,25.0,True,0.0,0.0,0.0,0.0,True,False,0.12401433691756272,True,False,0.6860215053763441,False,False,
2021-11-03,up,210,62.0,117.75,97.5,True,0.692144373673036,0.692144373673036,0.8358974358974359,0.8358974358974359,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-11-04,up,0,140.25,158.75,68.5,True,0.0,0.505730659025788,0.0,1.0474777448071217,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-11-05,down,155,73.75,90.0,27.75,True,0.0,0.16704805491990846,0.0,0.3882978723404255,True,False,-0.16880341880341881,True,False,0.24281150159744408,False,False,
2021-11-08,down,10,76.75,91.5,48.5,False,0.8852459016393442,0.8852459016393442,1.6701030927835052,1.6701030927835052,True,False,-0.056466302367941715,True,False,0.41530054644808745,True,False,1.830601092896175
2021-11-09,down,185,202.25,209.75,23.5,True,0.0,0.04886769964243146,0.0,0.43617021276595747,True,False,0.0025170801869830997,False,False,,False,False,
