date,range_name,model,side,zone,range_width,penetration_pts,penetration_atr,disp_ratio,stop_pts,entry_minute,outcome,r,r_be25,minutes_to_exit
2021-05-12,6am,failure,short,0.05,52.75,2.25,0.3351063829787234,2.2222222222222223,18.259615384614825,498,win,1.3,1.3,11
2021-05-12,6am,failure,short,0.1,52.75,2.25,0.3351063829787234,2.2222222222222223,16.23076923076951,498,win,1.3,1.3,10
2021-05-12,7am,failure,short,0.0,32.0,0.25,0.04105571847507331,2.0238095238095237,12.307692307692307,491,loss,-1.0,-1.0,5
2021-05-12,7am,failure,short,0.05,32.0,0.25,0.04105571847507331,2.0238095238095237,11.076923076922796,491,loss,-1.0,-1.0,5
2021-05-12,7am,failure,short,0.1,32.0,0.25,0.04105571847507331,2.0238095238095237,9.846153846153285,491,loss,-1.0,-1.0,5
2021-05-13,6am,failure,short,0.0,42.75,2.0,0.31728045325779036,0.5102040816326531,16.442307692307693,437,loss,-1.0,-1.0,1
2021-05-13,6am,failure,short,0.05,42.75,2.0,0.31728045325779036,0.5102040816326531,14.798076923076362,437,loss,-1.0,-1.0,1
2021-05-13,6am,failure,short,0.1,42.75,2.0,0.31728045325779036,0.5102040816326531,13.153846153846434,437,loss,-1.0,-1.0,1
2021-05-13,7am,retest,short,0.0,130.5,5.75,0.8049999999999999,3.0034129692832763,50.19230769230769,496,loss,-1.0,0.0,66
2021-05-13,7am,retest,short,0.05,130.5,5.75,0.8049999999999999,3.0034129692832763,45.173076923077204,496,loss,-1.0,0.0,65
2021-05-13,7am,retest,short,0.1,130.5,5.75,0.8049999999999999,3.0034129692832763,40.153846153846715,496,win,1.3,1.3,14
2021-05-14,6am,failure,short,0.0,23.25,2.25,0.40384615384615385,2.0560747663551404,8.942307692307692,429,win,1.3,1.3,6
2021-05-14,6am,failure,short,0.05,23.25,2.25,0.40384615384615385,2.0560747663551404,8.048076923076643,429,win,1.3,1.3,6
2021-05-14,6am,failure,short,0.1,23.25,2.25,0.40384615384615385,2.0560747663551404,7.153846153845594,429,win,1.3,1.3,4
2021-05-14,7am,retest,long,0.0,32.25,16.25,1.542372881355932,3.392226148409894,12.403846153846153,526,win,1.3,1.3,10
2021-05-14,7am,retest,long,0.05,32.25,16.25,1.542372881355932,3.392226148409894,11.163461538462098,526,win,1.3,1.3,10
2021-05-14,7am,retest,long,0.1,32.25,16.25,1.542372881355932,3.392226148409894,9.923076923076643,526,win,1.3,1.3,9
2021-05-14,7am,failure,long,0.0,32.25,5.75,0.5930018416206262,0.5714285714285714,12.403846153846153,516,loss,-1.0,-1.0,0
2021-05-14,7am,failure,long,0.05,32.25,5.75,0.5930018416206262,0.5714285714285714,11.163461538462098,516,loss,-1.0,-1.0,0
2021-05-14,7am,failure,long,0.1,32.25,5.75,0.5930018416206262,0.5714285714285714,9.923076923076643,516,loss,-1.0,-1.0,0
2021-05-17,6am,retest,long,0.0,21.5,8.25,1.7303370786516852,3.595505617977528,8.269230769230768,447,win,1.3,0.0,10
2021-05-17,6am,retest,long,0.05,21.5,8.25,1.7303370786516852,3.595505617977528,7.442307692307132,447,win,1.3,0.0,9
2021-05-17,6am,retest,long,0.1,21.5,8.25,1.7303370786516852,3.595505617977528,6.615384615384895,447,win,1.3,0.0,9
2021-05-17,7am,retest,long,0.0,39.75,6.0,1.3548387096774193,3.0555555555555554,15.288461538461538,506,win,1.3,1.3,9
2021-05-17,7am,retest,long,0.05,39.75,6.0,1.3548387096774193,3.0555555555555554,13.759615384615945,506,win,1.3,1.3,9
2021-05-17,7am,retest,long,0.1,39.75,6.0,1.3548387096774193,3.0555555555555554,12.230769230768951,506,win,1.3,1.3,9
2021-05-17,7am,failure,long,0.0,39.75,2.75,0.6609442060085837,0.2531645569620253,15.288461538461538,481,win,1.3,0.0,34
2021-05-17,7am,failure,long,0.05,39.75,2.75,0.6609442060085837,0.2531645569620253,13.759615384615945,481,win,1.3,0.0,34
2021-05-17,7am,failure,long,0.1,39.75,2.75,0.6609442060085837,0.2531645569620253,12.230769230768951,481,win,1.3,0.0,34
2021-05-18,6am,retest,long,0.0,26.75,21.75,7.0,1.791044776119403,10.288461538461538,491,loss,-1.0,-1.0,12
2021-05-18,6am,retest,long,0.05,26.75,21.75,7.0,1.791044776119403,9.259615384615664,491,loss,-1.0,-1.0,12
2021-05-18,6am,retest,long,0.1,26.75,21.75,7.0,1.791044776119403,8.23076923076979,491,loss,-1.0,-1.0,11
2021-05-18,7am,retest,long,0.0,31.5,1.5,0.25925925925925924,0.0900900900900901,12.115384615384615,527,loss,-1.0,-1.0,3
2021-05-18,7am,retest,long,0.05,31.5,1.5,0.25925925925925924,0.0900900900900901,10.903846153845594,527,loss,-1.0,-1.0,3
2021-05-18,7am,retest,long,0.1,31.5,1.5,0.25925925925925924,0.0900900900900901,9.692307692307972,527,loss,-1.0,-1.0,2
2021-05-18,7am,failure,long,0.0,31.5,4.5,0.805111821086262,0.28037383177570097,12.115384615384615,522,loss,-1.0,-1.0,8
2021-05-18,7am,failure,long,0.05,31.5,4.5,0.805111821086262,0.28037383177570097,10.903846153845594,522,loss,-1.0,-1.0,8
2021-05-18,7am,failure,long,0.1,31.5,4.5,0.805111821086262,0.28037383177570097,9.692307692307972,522,loss,-1.0,-1.0,7
2021-05-19,6am,retest,long,0.0,39.75,3.5,0.48395061728395067,1.829268292682927,15.288461538461538,442,loss,-1.0,-1.0,9
2021-05-19,6am,retest,long,0.05,39.75,3.5,0.48395061728395067,1.829268292682927,13.759615384615945,442,loss,-1.0,-1.0,8
2021-05-19,6am,retest,long,0.1,39.75,3.5,0.48395061728395067,1.829268292682927,12.230769230768951,442,loss,-1.0,-1.0,8
2021-05-20,7am,failure,short,0.0,47.25,1.75,0.3563636363636364,1.7112299465240641,18.173076923076923,509,loss,-1.0,-1.0,17
2021-05-20,7am,failure,short,0.05,47.25,1.75,0.3563636363636364,1.7112299465240641,16.35576923076979,509,loss,-1.0,-1.0,12
2021-05-20,7am,failure,short,0.1,47.25,1.75,0.3563636363636364,1.7112299465240641,14.538461538461258,509,loss,-1.0,-1.0,12
2021-05-21,6am,retest,short,0.0,18.5,6.5,1.7169811320754718,2.290076335877863,7.115384615384615,438,loss,-1.0,-1.0,10
2021-05-21,6am,retest,short,0.05,18.5,6.5,1.7169811320754718,2.290076335877863,6.403846153846714,438,loss,-1.0,-1.0,9
2021-05-21,6am,retest,short,0.1,18.5,6.5,1.7169811320754718,2.290076335877863,5.692307692307412,438,loss,-1.0,-1.0,8
2021-05-21,6am,failure,short,0.0,18.5,0.75,0.22702702702702704,1.5126050420168067,7.115384615384615,430,loss,-1.0,0.0,18
2021-05-21,6am,failure,short,0.05,18.5,0.75,0.22702702702702704,1.5126050420168067,6.403846153846714,430,loss,-1.0,0.0,6
2021-05-21,6am,failure,short,0.1,18.5,0.75,0.22702702702702704,1.5126050420168067,5.692307692307412,430,loss,-1.0,0.0,6
2021-05-21,7am,failure,short,0.0,37.0,7.25,1.33993399339934,3.2323232323232323,14.23076923076923,566,loss,-1.0,-1.0,2
2021-05-21,7am,failure,short,0.05,37.0,7.25,1.33993399339934,3.2323232323232323,12.807692307692028,566,loss,-1.0,0.0,2
2021-05-21,7am,failure,short,0.1,37.0,7.25,1.33993399339934,3.2323232323232323,11.384615384614824,566,loss,-1.0,0.0,2
2021-05-24,6am,failure,long,0.0,15.0,1.0,0.32941176470588235,0.9009009009009009,5.769230769230769,435,loss,-1.0,-1.0,5
2021-05-24,6am,failure,long,0.05,15.0,1.0,0.32941176470588235,0.9009009009009009,5.1923076923076925,435,loss,-1.0,-1.0,5
2021-05-24,6am,failure,long,0.1,15.0,1.0,0.32941176470588235,0.9009009009009009,4.615384615384615,435,loss,-1.0,-1.0,5
2021-05-25,6am,retest,long,0.0,41.5,8.75,2.9166666666666665,2.8282828282828283,15.961538461538462,426,win,1.3,1.3,13
2021-05-25,6am,retest,long,0.05,41.5,8.75,2.9166666666666665,2.8282828282828283,14.365384615384055,426,win,1.3,1.3,12
2021-05-25,6am,retest,long,0.1,41.5,8.75,2.9166666666666665,2.8282828282828283,12.769230769231049,426,win,1.3,1.3,11
2021-05-26,6am,retest,short,0.0,17.75,6.25,1.9021739130434783,0.3389830508474576,6.826923076923077,429,loss,-1.0,-1.0,1
2021-05-26,6am,retest,short,0.05,17.75,6.25,1.9021739130434783,0.3389830508474576,6.14423076923021,429,loss,-1.0,-1.0,1
2021-05-26,6am,retest,short,0.1,17.75,6.25,1.9021739130434783,0.3389830508474576,5.4615384615387415,429,loss,-1.0,-1.0,1
2021-05-26,6am,failure,short,0.0,17.75,3.75,1.2138728323699421,1.1864406779661016,6.826923076923077,422,loss,-1.0,-1.0,8
2021-05-26,6am,failure,short,0.05,17.75,3.75,1.2138728323699421,1.1864406779661016,6.14423076923021,422,loss,-1.0,0.0,5
2021-05-26,6am,failure,short,0.1,17.75,3.75,1.2138728323699421,1.1864406779661016,5.4615384615387415,422,loss,-1.0,0.0,2
2021-05-26,6am,failure,long,0.0,17.75,0.75,0.18181818181818182,0.8602150537634408,6.826923076923077,557,win,1.3,1.3,7
2021-05-26,6am,failure,long,0.05,17.75,0.75,0.18181818181818182,0.8602150537634408,6.14423076923021,557,win,1.3,1.3,7
2021-05-26,6am,failure,long,0.1,17.75,0.75,0.18181818181818182,0.8602150537634408,5.4615384615387415,557,win,1.3,1.3,5
2021-05-26,7am,failure,long,0.0,31.25,2.25,0.4666666666666667,6.212121212121213,12.019230769230768,538,loss,-1.0,-1.0,18
2021-05-26,7am,failure,long,0.05,31.25,2.25,0.4666666666666667,6.212121212121213,10.817307692307692,538,loss,-1.0,-1.0,18
2021-05-26,7am,failure,long,0.1,31.25,2.25,0.4666666666666667,6.212121212121213,9.615384615384615,538,loss,-1.0,0.0,8
2021-05-27,6am,retest,short,0.0,29.5,3.5,1.3243243243243243,3.4234234234234235,11.346153846153845,432,win,1.3,1.3,28
2021-05-27,6am,retest,short,0.05,29.5,3.5,1.3243243243243243,3.4234234234234235,10.211538461538181,432,win,1.3,1.3,27
2021-05-27,6am,retest,short,0.1,29.5,3.5,1.3243243243243243,3.4234234234234235,9.076923076922517,432,win,1.3,1.3,27
2021-05-27,7am,retest,long,0.0,35.0,3.25,0.728,1.8357487922705316,13.461538461538462,505,win,1.3,1.3,5
2021-05-27,7am,retest,long,0.05,35.0,3.25,0.728,1.8357487922705316,12.115384615384615,505,loss,-1.0,0.0,5
2021-05-27,7am,retest,long,0.1,35.0,3.25,0.728,1.8357487922705316,10.769230769230768,505,loss,-1.0,0.0,5
2021-05-31,6am,retest,short,0.0,21.75,4.75,2.180327868852459,1.8181818181818181,8.365384615384615,527,win,1.3,0.0,60
2021-05-31,6am,retest,short,0.05,21.75,4.75,2.180327868852459,1.8181818181818181,7.528846153846433,527,win,1.3,0.0,48
2021-05-31,6am,retest,short,0.1,21.75,4.75,2.180327868852459,1.8181818181818181,6.692307692308252,527,win,1.3,0.0,48
2021-05-31,6am,failure,short,0.0,21.75,1.25,0.7777777777777778,1.0389610389610389,8.365384615384615,421,win,1.3,1.3,61
2021-05-31,6am,failure,short,0.05,21.75,1.25,0.7777777777777778,1.0389610389610389,7.528846153846433,421,win,1.3,1.3,25
2021-05-31,6am,failure,short,0.1,21.75,1.25,0.7777777777777778,1.0389610389610389,6.692307692308252,421,win,1.3,1.3,25
2021-05-31,7am,retest,short,0.0,12.0,3.5,1.6065573770491806,1.8181818181818181,4.615384615384615,536,win,1.3,1.3,9
2021-05-31,7am,retest,short,0.05,12.0,3.5,1.6065573770491806,1.8181818181818181,4.1538461538458735,536,win,1.3,1.3,9
2021-05-31,7am,retest,short,0.1,12.0,3.5,1.6065573770491806,1.8181818181818181,3.6923076923071325,536,win,1.3,1.3,9
2021-05-31,7am,retest,long,0.0,12.0,4.5,2.597938144329897,1.0344827586206897,4.615384615384615,486,win,1.3,1.3,11
2021-05-31,7am,retest,long,0.05,12.0,4.5,2.597938144329897,1.0344827586206897,4.1538461538458735,486,win,1.3,1.3,11
2021-05-31,7am,retest,long,0.1,12.0,4.5,2.597938144329897,1.0344827586206897,3.6923076923071325,486,win,1.3,1.3,11
2021-06-01,6am,retest,short,0.0,11.75,10.5,4.170212765957447,0.36363636363636365,4.519230769230769,451,win,1.3,1.3,4
2021-06-01,6am,retest,short,0.05,11.75,10.5,4.170212765957447,0.36363636363636365,4.067307692307972,451,win,1.3,0.0,4
2021-06-01,6am,retest,short,0.1,11.75,10.5,4.170212765957447,0.36363636363636365,3.615384615385175,451,win,1.3,0.0,4
2021-06-01,6am,retest,long,0.0,11.75,2.75,1.0620689655172413,2.857142857142857,4.519230769230769,422,win,1.3,1.3,7
2021-06-01,6am,retest,long,0.05,11.75,2.75,1.0620689655172413,2.857142857142857,4.067307692307972,422,win,1.3,1.3,7
2021-06-01,6am,retest,long,0.1,11.75,2.75,1.0620689655172413,2.857142857142857,3.615384615385175,422,win,1.3,1.3,6
2021-06-01,6am,failure,short,0.0,11.75,0.25,0.10071942446043165,1.8018018018018018,4.519230769230769,442,loss,-1.0,-1.0,1
2021-06-01,6am,failure,short,0.05,11.75,0.25,0.10071942446043165,1.8018018018018018,4.067307692307972,442,loss,-1.0,-1.0,1
2021-06-01,6am,failure,short,0.1,11.75,0.25,0.10071942446043165,1.8018018018018018,3.615384615385175,442,loss,-1.0,-1.0,1
2021-06-02,6am,retest,short,0.0,17.25,11.25,3.68421052631579,2.682926829268293,6.634615384615384,444,loss,-1.0,-1.0,17
2021-06-02,6am,retest,short,0.05,17.25,11.25,3.68421052631579,2.682926829268293,5.971153846154405,444,loss,-1.0,-1.0,17
2021-06-02,6am,failure,short,0.0,17.25,0.75,0.2763157894736842,0.4444444444444444,6.634615384615384,421,loss,-1.0,-1.0,10
2021-06-02,6am,failure,short,0.05,17.25,0.75,0.2763157894736842,0.4444444444444444,5.971153846154405,421,loss,-1.0,-1.0,10
2021-06-02,6am,failure,short,0.1,17.25,0.75,0.2763157894736842,0.4444444444444444,5.307692307692028,421,loss,-1.0,-1.0,4
2021-06-02,7am,failure,short,0.0,18.75,1.0,0.37333333333333335,0.9756097560975611,7.211538461538462,502,loss,-1.0,-1.0,5
2021-06-02,7am,failure,short,0.05,18.75,1.0,0.37333333333333335,0.9756097560975611,6.490384615384615,502,loss,-1.0,-1.0,5
2021-06-02,7am,failure,short,0.1,18.75,1.0,0.37333333333333335,0.9756097560975611,5.769230769230769,502,loss,-1.0,-1.0,4
2021-06-03,6am,failure,long,0.0,76.5,3.5,0.44144144144144143,2.2388059701492535,29.423076923076923,422,loss,-1.0,-1.0,21
2021-06-03,6am,failure,long,0.05,76.5,3.5,0.44144144144144143,2.2388059701492535,26.48076923076867,422,loss,-1.0,-1.0,2
2021-06-03,6am,failure,long,0.1,76.5,3.5,0.44144144144144143,2.2388059701492535,23.538461538461817,422,loss,-1.0,-1.0,2
2021-06-03,7am,failure,long,0.0,63.0,1.75,0.20718816067653278,1.116504854368932,24.23076923076923,495,win,1.3,1.3,29
2021-06-03,7am,failure,long,0.05,63.0,1.75,0.20718816067653278,1.116504854368932,21.807692307692587,495,win,1.3,1.3,27
2021-06-03,7am,failure,long,0.1,63.0,1.75,0.20718816067653278,1.116504854368932,19.384615384615945,495,win,1.3,1.3,24
2021-06-04,6am,retest,short,0.0,41.0,15.5,3.6624472573839664,1.7266187050359711,15.769230769230768,465,loss,-1.0,-1.0,14
2021-06-04,6am,retest,short,0.05,41.0,15.5,3.6624472573839664,1.7266187050359711,14.192307692308251,465,loss,-1.0,-1.0,12
2021-06-04,6am,retest,short,0.1,41.0,15.5,3.6624472573839664,1.7266187050359711,12.615384615384334,465,loss,-1.0,-1.0,9
2021-06-04,6am,failure,short,0.0,41.0,4.0,0.9955555555555554,3.582089552238806,15.769230769230768,421,loss,-1.0,-1.0,58
2021-06-04,6am,failure,short,0.05,41.0,4.0,0.9955555555555554,3.582089552238806,14.192307692308251,421,loss,-1.0,-1.0,20
2021-06-04,6am,failure,short,0.1,41.0,4.0,0.9955555555555554,3.582089552238806,12.615384615384334,421,loss,-1.0,-1.0,4
2021-06-04,7am,retest,short,0.0,22.25,10.5,2.4915254237288136,3.1007751937984493,8.557692307692307,490,win,1.3,1.3,10
2021-06-04,7am,retest,short,0.05,22.25,10.5,2.4915254237288136,3.1007751937984493,7.701923076923636,490,win,1.3,1.3,9
2021-06-04,7am,retest,short,0.1,22.25,10.5,2.4915254237288136,3.1007751937984493,6.846153846153566,490,win,1.3,1.3,9
2021-06-04,7am,failure,short,0.0,22.25,1.75,0.4666666666666667,0.0,8.557692307692307,481,loss,-1.0,-1.0,4
2021-06-04,7am,failure,short,0.05,22.25,1.75,0.4666666666666667,0.0,7.701923076923636,481,loss,-1.0,-1.0,4
2021-06-04,7am,failure,short,0.1,22.25,1.75,0.4666666666666667,0.0,6.846153846153566,481,loss,-1.0,-1.0,2
2021-06-07,6am,failure,short,0.0,21.75,0.5,0.15469613259668508,7.157894736842105,8.365384615384615,421,loss,-1.0,-1.0,1
2021-06-07,6am,failure,short,0.05,21.75,0.5,0.15469613259668508,7.157894736842105,7.528846153846433,421,loss,-1.0,-1.0,1
2021-06-07,6am,failure,short,0.1,21.75,0.5,0.15469613259668508,7.157894736842105,6.692307692308252,421,loss,-1.0,-1.0,1
2021-06-07,7am,failure,short,0.0,48.75,2.0,0.5436893203883495,0.5172413793103449,18.75,516,win,1.3,1.3,42
2021-06-07,7am,failure,short,0.05,48.75,2.0,0.5436893203883495,0.5172413793103449,16.875,516,win,1.3,1.3,42
2021-06-07,7am,failure,short,0.1,48.75,2.0,0.5436893203883495,0.5172413793103449,15.0,516,win,1.3,1.3,39
2021-06-08,7am,retest,short,0.0,41.75,4.5,1.0327868852459017,4.285714285714286,16.057692307692307,488,loss,-1.0,-1.0,13
2021-06-08,7am,retest,short,0.05,41.75,4.5,1.0327868852459017,4.285714285714286,14.451923076923356,488,loss,-1.0,-1.0,13
2021-06-08,7am,retest,short,0.1,41.75,4.5,1.0327868852459017,4.285714285714286,12.846153846154406,488,loss,-1.0,-1.0,12
2021-06-09,6am,retest,short,0.0,27.25,7.25,2.230769230769231,0.6666666666666666,10.48076923076923,431,win,1.3,1.3,22
2021-06-09,6am,retest,short,0.05,27.25,7.25,2.230769230769231,0.6666666666666666,9.432692307692868,431,loss,-1.0,-1.0,13
2021-06-09,6am,retest,short,0.1,27.25,7.25,2.230769230769231,0.6666666666666666,8.384615384615104,431,loss,-1.0,-1.0,13
2021-06-09,6am,failure,short,0.0,27.25,0.25,0.07865168539325842,3.1707317073170733,10.48076923076923,426,win,1.3,1.3,27
2021-06-09,6am,failure,short,0.05,27.25,0.25,0.07865168539325842,3.1707317073170733,9.432692307692868,426,loss,-1.0,-1.0,18
2021-06-09,6am,failure,short,0.1,27.25,0.25,0.07865168539325842,3.1707317073170733,8.384615384615104,426,loss,-1.0,-1.0,18
2021-06-09,7am,retest,short,0.0,34.75,7.75,1.619402985074627,4.831460674157303,13.365384615384615,528,loss,-1.0,-1.0,40
2021-06-09,7am,retest,short,0.05,34.75,7.75,1.619402985074627,4.831460674157303,12.028846153846713,528,loss,-1.0,-1.0,40
2021-06-09,7am,retest,short,0.1,34.75,7.75,1.619402985074627,4.831460674157303,10.692307692307413,528,loss,-1.0,-1.0,40
2021-06-10,6am,retest,short,0.0,23.0,0.75,0.25149700598802394,3.7209302325581395,8.846153846153847,437,win,1.3,1.3,10
2021-06-10,6am,retest,short,0.05,23.0,0.75,0.25149700598802394,3.7209302325581395,7.9615384615387415,437,win,1.3,1.3,10
2021-06-10,6am,retest,short,0.1,23.0,0.75,0.25149700598802394,3.7209302325581395,7.076923076923636,437,win,1.3,1.3,10
2021-06-10,7am,retest,short,0.0,51.0,1.5,0.358974358974359,1.9393939393939394,19.615384615384613,505,win,1.3,1.3,5
2021-06-10,7am,retest,short,0.05,51.0,1.5,0.358974358974359,1.9393939393939394,17.653846153846715,505,win,1.3,1.3,5
2021-06-10,7am,retest,short,0.1,51.0,1.5,0.358974358974359,1.9393939393939394,15.692307692307413,505,win,1.3,1.3,5
2021-06-11,6am,failure,short,0.0,46.75,1.0,0.2994652406417112,0.1801801801801802,17.98076923076923,429,win,1.3,1.3,52
2021-06-11,6am,failure,short,0.05,46.75,1.0,0.2994652406417112,0.1801801801801802,16.182692307692587,429,win,1.3,1.3,28
2021-06-11,6am,failure,short,0.1,46.75,1.0,0.2994652406417112,0.1801801801801802,14.384615384615945,429,win,1.3,1.3,27
2021-06-11,7am,retest,long,0.0,22.25,1.75,0.5,1.3496932515337423,8.557692307692307,491,loss,-1.0,0.0,30
2021-06-11,7am,retest,long,0.05,22.25,1.75,0.5,1.3496932515337423,7.701923076923636,491,loss,-1.0,0.0,30
2021-06-11,7am,retest,long,0.1,22.25,1.75,0.5,1.3496932515337423,6.846153846153566,491,loss,-1.0,0.0,30
2021-06-14,6am,retest,short,0.0,20.5,6.25,3.0701754385964914,0.5555555555555556,7.884615384615384,434,win,1.3,1.3,15
2021-06-14,6am,retest,short,0.05,20.5,6.25,3.0701754385964914,0.5555555555555556,7.096153846154126,434,win,1.3,1.3,15
2021-06-14,6am,retest,short,0.1,20.5,6.25,3.0701754385964914,0.5555555555555556,6.307692307692867,434,win,1.3,1.3,15
2021-06-14,6am,failure,short,0.0,20.5,0.5,0.2393162393162393,3.225806451612903,7.884615384615384,426,win,1.3,1.3,23
2021-06-14,6am,failure,short,0.05,20.5,0.5,0.2393162393162393,3.225806451612903,7.096153846154126,426,win,1.3,1.3,23
2021-06-14,6am,failure,short,0.1,20.5,0.5,0.2393162393162393,3.225806451612903,6.307692307692867,426,win,1.3,1.3,23
2021-06-14,6am,failure,long,0.0,20.5,1.0,0.33939393939393936,0.9090909090909091,7.884615384615384,517,loss,-1.0,-1.0,10
2021-06-14,6am,failure,long,0.05,20.5,1.0,0.33939393939393936,0.9090909090909091,7.096153846154126,517,loss,-1.0,-1.0,10
2021-06-14,6am,failure,long,0.1,20.5,1.0,0.33939393939393936,0.9090909090909091,6.307692307692867,517,loss,-1.0,-1.0,10
2021-06-14,7am,failure,long,0.0,20.75,1.0,0.4409448818897638,0.0,7.980769230769231,506,loss,-1.0,-1.0,12
2021-06-14,7am,failure,long,0.05,20.75,1.0,0.4409448818897638,0.0,7.182692307692028,506,loss,-1.0,-1.0,12
2021-06-14,7am,failure,long,0.1,20.75,1.0,0.4409448818897638,0.0,6.384615384614825,506,loss,-1.0,-1.0,10
2021-06-15,6am,retest,short,0.0,20.0,4.75,1.75,3.235294117647059,7.692307692307692,478,win,1.3,0.0,32
2021-06-15,6am,retest,short,0.05,20.0,4.75,1.75,3.235294117647059,6.9230769230769225,478,win,1.3,0.0,32
2021-06-15,6am,retest,short,0.1,20.0,4.75,1.75,3.235294117647059,6.153846153846153,478,win,1.3,1.3,3
2021-06-15,6am,retest,long,0.0,20.0,3.75,0.695364238410596,2.840909090909091,7.692307692307692,517,loss,-1.0,0.0,1
2021-06-15,6am,retest,long,0.05,20.0,3.75,0.695364238410596,2.840909090909091,6.9230769230769225,517,loss,-1.0,0.0,1
2021-06-15,6am,retest,long,0.1,20.0,3.75,0.695364238410596,2.840909090909091,6.153846153846153,517,loss,-1.0,0.0,1
2021-06-15,6am,failure,short,0.0,20.0,1.0,0.4628099173553719,1.8918918918918919,7.692307692307692,464,win,1.3,0.0,46
2021-06-15,6am,failure,short,0.05,20.0,1.0,0.4628099173553719,1.8918918918918919,6.9230769230769225,464,win,1.3,0.0,46
2021-06-15,7am,failure,long,0.0,13.25,4.75,1.2666666666666666,3.2061068702290076,5.096153846153846,511,loss,-1.0,-1.0,0
2021-06-15,7am,failure,long,0.05,13.25,4.75,1.2666666666666666,3.2061068702290076,4.586538461538182,511,loss,-1.0,-1.0,0
2021-06-15,7am,failure,long,0.1,13.25,4.75,1.2666666666666666,3.2061068702290076,4.076923076922517,511,loss,-1.0,-1.0,0
2021-06-16,6am,retest,short,0.0,16.5,4.5,1.894736842105263,3.440860215053763,6.346153846153846,556,loss,-1.0,0.0,10
